# File: KEEI_use_all_KTOE.csv
# Title: State Energy Balance Table from KEEI
# Units: (KTOE)KiloTonne of Oil Equivalent
# Source: Connection with KEEI researcher
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
Data_Status,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
2011F,GW,HDCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,NCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RLCC,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156,157.2109980279156
2011F,GW,RCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RPCC,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854,6.32996883147854
2011F,GW,ELIS,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895,273.46859987506895
2011F,GW,BMEI,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4,8.434810798799657e-4
2011F,GW,CLEI,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105,1099.105
2011F,GW,GSEI,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699,743.3808752122699
2011F,GW,RLEI,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135,7.5349210389507135
2011F,GW,GTEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,HDEG,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355,429.355
2011F,GW,NCEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,SLEG,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935,5.495560395777935
2011F,GW,WNEG,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118,98.22899495922118
2011F,GW,BMIC,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038,484.01003791038
2011F,GW,CLIC,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94,2006.94
2011F,GW,OLIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,ELIC,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054,592.883054
2011F,GW,GSIC,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712,46.9380141923712
2011F,GW,HDIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,NCIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RLIC,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012,182.77494681663012
2011F,GW,RCIC,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572,63.3414289434572
2011F,GW,RPIC,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165,45.450972387690165
2011F,GW,BMRC,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893,11.7248709497893
2011F,GW,CLRC,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155,117.155
2011F,GW,ELRC,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414,158.648414
2011F,GW,GSRC,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638,179.489910132638
2011F,GW,HDRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,NCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RLRC,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488,217.25896839042488
2011F,GW,RCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RPRC,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605,1.4958259531001605
2011F,GW,CLAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,ELAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,GSAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,HDAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,NCAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RLAI,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866,0.281415719395866
2011F,GW,RCAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RPAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,GSBG,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692,11.259074099839692
2011F,GW,GSCG,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509,1.744855557681509
2011F,GW,CLRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,ELRA,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342,1.513342
2011F,GW,GSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,HDRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,NCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,GW,RLRA,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776,2.96351861128776
2011F,GW,RCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
